fips,state,name,pop2017,age_under_5_2017,age_over_65_2017,median_age_2017,black_2017,native_2017,asian_2017,pac_isl_2017,other_single_race_2017,two_plus_races_2017,hispanic_2017,white_not_hispanic_2017,hs_grad_2017,bachelors_2017,median_household_income_2017,poverty_2017,poverty_age_under_5_2017,poverty_age_under_18_2017,uninsured_2017,unemployment_rate_2017
28123,Mississippi,Scott County,28420,7.5,14.3,36.5,19.24,0.37,0.13,0,1.37,0.06,10.81,49.87,74.2,12.7,33601,27.8,41.8,40.4,16.7,4.01
28125,Mississippi,Sharkey County,4435,5.1,16.2,39.6,36.17,0.05,0.21,0,0.13,0,0.6,26.88,75.3,21.5,30033,29,31.1,35.7,18.3,7.69
28127,Mississippi,Simpson County,26947,6,16.2,38.9,18.27,0.01,0.11,0,0.07,0.54,0.5,61.62,79.3,13.3,37591,27.1,39.1,41.2,14.7,4.83
28129,Mississippi,Smith County,16078,5.7,17.8,40.1,11.82,0,0.02,0,0.01,0.16,1.64,74.35,80.2,11,37697,18.2,45.9,29.5,12.3,4.71
28131,Mississippi,Stone County,18112,5.4,14,37.4,9.63,0.21,0,0,0,0.81,1.92,76.83,82.6,15,46283,17.3,14.8,24.4,12.6,6.06
28133,Mississippi,Sunflower County,25981,6,11.9,34.9,36.99,0.13,0.07,0,0.14,0.19,1.61,24.16,72.2,14.5,28556,32.5,50.8,46.4,17.9,8.23
28135,Mississippi,Tallahatchie County,14125,5.2,13.9,34.7,23.61,0.24,0.76,0.08,7.23,0.3,14.95,35.38,70.9,10.1,30000,28.3,36.4,44.1,12.3,5.29
28137,Mississippi,Tate County,28441,5.7,15.2,37.7,15.02,0.05,0.13,0.05,0.45,1.13,2.52,64.78,80.5,16.1,46233,19.3,24.8,28.4,12.3,5.01
28139,Mississippi,Tippah County,21969,6.2,15.9,38.6,8.49,0.02,0.23,0.03,0.8,0.66,4.67,77.34,77.6,14.5,39351,22.8,37.7,34,11.3,4.48
28141,Mississippi,Tishomingo County,19542,5.7,19.9,42.6,1.25,0.13,0.05,0,0.69,0.46,2.93,93.41,79.1,11.5,36672,18.6,24.2,22.4,14.5,5
28143,Mississippi,Tunica County,10024,9,10.7,32.9,39.25,0,0.44,0,0.18,0.34,0.75,19.48,78.7,17.1,32052,27,39.1,39.6,15.6,5.81
28145,Mississippi,Union County,28556,6.7,16,37.9,7.44,0.03,0.46,0.08,0.77,0.65,4.24,78.64,78.3,14.7,40076,18.2,21.6,25,12.5,3.59
28147,Mississippi,Walthall County,14499,6,18.2,40.3,22.88,0,0.23,0,0.12,0.22,0.59,52.73,80.2,10.3,31077,26.3,37.3,36.5,20.3,6.81
28149,Mississippi,Warren County,46768,6.4,15.1,38.2,25.1,0.05,0.24,0,0.05,0.56,0.59,47.69,87.2,22.9,41635,23.7,39,36.1,14.7,5.72
28151,Mississippi,Washington County,46221,7.7,14.1,36.7,35.93,0.06,0.32,0,0.33,0.4,1.45,25.52,78.8,19,29387,33.7,49.6,47.7,18.8,7.43
28153,Mississippi,Wayne County,20446,6.9,16,37.4,20.26,0.16,0.23,0,0.11,0.32,0.64,57.83,75.1,12.6,35215,24.3,25.4,32.8,11.8,6.28
28155,Mississippi,Webster County,9765,6,17,39.9,9.59,0.09,0.08,0,0.08,0.53,1.47,78.01,85.2,18.1,35634,25.3,43.6,37.5,13.1,5.22
28157,Mississippi,Wilkinson County,8804,5.5,15.9,37.3,35.65,0,0.03,0,0.21,0.14,0.29,27.93,69.8,14.9,23340,38.7,64.1,56.8,18.6,8.71
28159,Mississippi,Winston County,18246,5.4,18.9,42,23.65,0.62,0.02,0,0.34,0.1,1.16,50.34,79.1,15.9,33313,25.3,48.9,40.7,12.2,5.96
28161,Mississippi,Yalobusha County,12497,6.4,18.7,41.8,20.07,0.22,0.08,0,0.25,0.07,1.5,58.29,81,14,37647,22.6,27.8,29.1,12.7,5.49
28163,Mississippi,Yazoo County,27057,6.8,13,35.7,28.5,0.18,0.19,0,0.82,1.17,5.64,35.82,76.4,14.3,28330,36.5,57.4,49.1,14.2,6.02
29001,Missouri,Adair County,25377,4.7,14,27.3,1.21,0.11,1.26,0.06,0.16,1.11,2.34,90.54,90.5,31,38750,26.2,39.6,20.5,8,4.36
29003,Missouri,Andrew County,17555,5.4,17.8,42.5,0.89,0.07,0.11,0.21,0.08,0.67,2.3,94.95,91.3,25.1,56658,9,13.5,8,7,3.14
29005,Missouri,Atchison County,5275,5.2,24.6,47.8,0.19,0.19,0.31,0,0,0.45,1.24,96.63,89.6,23.3,45259,12.1,20,14.3,10.7,3.51
29007,Missouri,Audrain County,25641,6.2,16.9,39.6,3.05,0.11,0.1,0.02,0.28,1.7,2.93,87.05,84.7,13.7,44056,16.7,35.5,25.9,11.4,3.54
29009,Missouri,Barry County,35668,5.8,19.4,43.2,0.16,0.34,0.76,0,0.87,1.07,8.95,86.49,81.6,12.8,40638,20.5,42.9,31.6,16.3,3.44
29011,Missouri,Barton County,11850,5.8,18.9,40.6,0.12,0.97,0.3,0.02,0.62,1.16,2.51,92.66,87.3,17.4,41184,20.9,37.1,28.8,11.4,4.2
29013,Missouri,Bates County,16334,5.9,18.9,41.6,0.62,0.23,0.1,0.03,0.21,0.88,2.07,94.53,85.8,15,45605,14.3,21.1,18.9,10.2,4.36
29015,Missouri,Benton County,19074,4,29,53.2,0.18,0.37,0.06,0.01,0.02,0.98,1.89,95.32,84.5,11.6,35097,18.6,30.1,27.3,12.6,5.18
29017,Missouri,Bollinger County,12306,5.4,18.8,43.9,0.21,0.33,0.2,0,0,0.38,1.21,96.53,79.8,9.4,40791,19.9,33,29.2,10.4,4.42
29019,Missouri,Boone County,178271,6,10.9,30.6,4.27,0.13,2.12,0.06,0.52,2.19,3.28,79.47,93.5,45.9,52005,18.7,16.6,14.6,7.4,2.61
29021,Missouri,Buchanan County,89065,6.4,14.9,37.1,2.78,0.16,0.5,0.11,0.59,1.79,6.38,83.76,88.3,19.9,48652,17.3,33,26.3,10.5,3.47
29023,Missouri,Butler County,42666,6.2,17.9,40.3,2.69,0.23,0.34,0.01,0.16,1.22,2.01,89.02,83.5,15.9,37878,21.6,43.6,29.4,12.3,4.62
29025,Missouri,Caldwell County,9100,5.6,19.4,42.9,0.25,0.24,0.19,0,0.14,1.08,2.08,94.83,89.7,17.4,44975,13.3,26.2,15.7,9.4,4.01
29027,Missouri,Callaway County,45032,5.5,14.9,38.3,2.16,0.23,0.39,0.01,0.21,1.12,2,90.19,86,21.6,53180,12.3,21.3,18.7,8.9,3.47
29029,Missouri,Camden County,45632,4.5,26.4,51,0.4,0.29,0.31,0,0.45,0.45,2.7,94.46,88.8,22,50496,17.5,34.9,28,14,4.81
29031,Missouri,Cape Girardeau County,78161,5.7,15.7,36.3,3.96,0.1,0.71,0.01,0.13,1.12,2.28,86.43,90.3,29.8,49554,17.7,30.2,20.8,8.6,3.44
29033,Missouri,Carroll County,8796,6.1,20.4,42.8,0.43,0,0.13,0,0.18,1.25,1.5,94.86,85.8,17.1,43583,18.4,25.8,22.9,11,4.16
29035,Missouri,Carter County,6169,5.6,18.8,41.3,0.01,0.68,0,0,0,1.61,2.27,94.61,79.4,12.3,37875,14.5,20.6,11.1,19.2,5.99
29037,Missouri,Cass County,103724,6,15.7,39.5,1.86,0.28,0.41,0.01,0.32,1.23,4.22,88.53,92.4,25.8,65352,9.5,15.6,13,7.5,3.48
29039,Missouri,Cedar County,14073,6.3,22.9,44,0.03,0.01,0.12,0.09,0.12,1.32,2.01,94.95,83.8,13.8,35930,22.6,31.2,27,14.7,4.11
29041,Missouri,Chariton County,7480,6.3,23.2,45.7,1.19,0.11,0.05,0,0,0.76,0.87,95.29,88.5,16.4,43186,14.2,15.9,14.8,7.2,3.49
29043,Missouri,Christian County,85432,6.4,14.5,37.6,0.29,0.25,0.23,0.03,0.22,1.22,2.8,93.66,91.7,27.9,55761,10.4,15.4,12.5,9.8,3.08
29045,Missouri,Clark County,6723,5.8,19.9,43.8,0.13,0.12,0.05,0,0,0.84,0.51,97.19,85.4,13.2,45216,15.3,17.8,22.3,14.6,5.66
29047,Missouri,Clay County,242874,6.6,13.2,36.8,2.85,0.22,1.13,0.1,0.85,1.85,6.6,82.08,92.9,31.9,65675,8.9,14.3,11.1,8.3,3.59
29049,Missouri,Clinton County,20554,5.3,17.3,41.1,1,0.26,0.14,0.02,0.26,0.71,2,93.92,92.7,18.5,57591,11,26,13.9,9.6,3.91
29051,Missouri,Cole County,76708,6.1,14.7,38.2,5.83,0.16,0.7,0.03,0.7,0.95,2.76,81.48,91.4,31.4,54216,12.6,24,17.4,9.3,2.93
29053,Missouri,Cooper County,17644,5.7,16.8,39.2,3.25,0.17,0.17,0.04,0.35,1.5,1.78,88.18,88.8,20.7,46547,11.2,12.1,12.5,8.6,3.69
29055,Missouri,Crawford County,24102,5.8,18.2,41.6,0.13,0,0.04,0,0.32,1.09,1.88,95.51,76.7,11.2,37171,20,25.9,24.5,16.6,4.68
29057,Missouri,Dade County,7588,4.6,22.6,46.7,0.2,0.35,0.06,0.04,0.12,1.41,1.99,93.97,87.6,15.1,38880,22.9,45.4,34.6,15.1,3.41
29059,Missouri,Dallas County,16673,6.2,19.4,43.5,0.04,0.48,0.1,0,0.11,1.34,1.94,94.85,81.2,12.1,41441,15.7,11.8,22.5,20.4,4.68
29061,Missouri,Daviess County,8361,6.3,19.8,41.3,0.39,0.35,0.09,0,0.16,0.34,1.49,96.2,84.3,17.3,45707,13.2,21,17.6,18.1,3.32
29063,Missouri,DeKalb County,12588,4.2,16,40.5,4.9,0.34,0.12,0.05,0.12,1.44,2.24,84.23,87.1,14.5,46517,12.5,25.9,19.8,7.5,3.82
29065,Missouri,Dent County,15480,5.7,20.8,44.1,0.25,0.44,0.19,0,0.13,0.99,1.6,94.79,79.6,12.9,38829,20.8,27,25.3,18.2,4.27
29067,Missouri,Douglas County,13300,5.4,22.8,47.3,0.05,0.05,0.04,0,0.24,0.15,1.38,97.99,80.4,9.4,33003,20.6,32.8,30.6,15.3,4.73
29069,Missouri,Dunklin County,30119,7.1,17.6,39.4,4.86,0.18,0.2,0.01,1.41,1.09,6.36,81.05,74.3,12.9,32348,26.6,43.7,37,15.1,6.65
29071,Missouri,Franklin County,103330,6.1,15.9,40.7,0.41,0.1,0.29,0.02,0.3,0.8,1.67,95.28,87.7,20.4,53849,10.6,16.9,15.1,8.2,3.62
29073,Missouri,Gasconade County,14726,5,21.6,45.9,0.31,0.19,0.08,0,0.07,0.61,1.3,96.24,87.6,17.1,50687,12,16.7,16.8,6.4,3.91
29075,Missouri,Gentry County,6665,7.1,19.4,41.3,0.47,0.36,0.22,0.03,0,0.56,0.3,96.43,89,20,43777,18.1,30.4,23.8,9.5,2.86
29077,Missouri,Greene County,289805,6.1,15.5,35.7,1.64,0.24,0.95,0.04,0.45,1.46,3.51,88.16,91.5,30.5,43175,18.5,25.5,21.3,11.7,3.04
29079,Missouri,Grundy County,9949,7,20.9,40.9,0.29,0.51,0.13,0.06,0.08,0.81,2.08,94.65,86.8,17.9,41092,20.5,46.5,27.8,16,3.63
29081,Missouri,Harrison County,8524,6.2,21.5,42.8,0.39,0.09,0.01,0,0.21,0.72,2.11,95.54,84.5,14.5,42889,18.3,32.9,27.5,14.2,3.55
29083,Missouri,Henry County,21718,5.6,20.6,44,0.73,0.36,0.11,0.02,0.13,0.81,2.23,93.99,87.9,15.9,41089,21.2,32.6,32.5,11.9,4.19
29085,Missouri,Hickory County,9475,4.1,33.1,54.8,0.03,0.87,0,0.03,0.16,0.65,1.54,95.31,83.6,9.8,34746,23.3,21.6,37,15.8,4.5
29087,Missouri,Holt County,4413,5.4,23.4,48.4,0.16,0.8,0.22,0.02,0,0.47,0.36,96.38,91.2,21.7,43981,12,13.9,12.3,9.4,2.92
29089,Missouri,Howard County,10139,6.1,17.2,38.9,2.53,0.26,0.09,0.07,0.2,0.96,1.45,90.75,88.3,25.5,50356,16.4,29.1,24.2,8.5,3.85
29091,Missouri,Howell County,40103,6.4,18.9,40.2,0.16,0.18,0.23,0,0.23,1.24,2.05,94.5,85.7,15.4,34984,22.9,35.1,31.2,12.3,4.9
29093,Missouri,Iron County,10226,4.8,20.7,45.3,0.77,0.33,0.02,0.02,0.05,0.8,1.75,94.49,80.7,11.7,36457,21.2,43.6,31.3,14.9,6.54
29095,Missouri,Jackson County,698895,6.8,14,36.6,11.81,0.22,0.92,0.13,2.08,1.51,8.84,62.51,89.9,30.2,50652,15.9,25.8,23.5,12.6,4.36
29097,Missouri,Jasper County,120217,7,14.5,35.9,1.09,0.7,0.56,0.07,0.88,1.48,7.69,84.7,87.1,22.7,45328,17.3,26.2,23.3,13.1,3.34
29099,Missouri,Jefferson County,223810,6.1,13.6,38.8,0.51,0.12,0.38,0.01,0.1,0.77,1.85,94.67,88.2,19.8,60765,10.9,18.9,14.2,8.9,3.56
29101,Missouri,Johnson County,53897,6.4,11.8,29.9,2.27,0.31,0.75,0.16,0.22,1.75,4.08,86.16,92,28.4,50689,16.2,11.5,13.4,9.4,4.42
29103,Missouri,Knox County,3977,5.9,21.2,43.7,0.2,0,0.06,0.18,0.19,1.02,0.98,96.48,86.3,15.9,39674,20.2,30.1,28.1,19.9,3.27
29105,Missouri,Laclede County,35443,6.4,17,40.1,0.26,0.3,0.18,0,0.07,1.31,2.31,93.83,83.5,13.7,42646,17.7,28.4,23,12.5,4.87
29107,Missouri,Lafayette County,32641,5.6,18,42.2,1.01,0.12,0.24,0.03,0.34,1.17,2.72,92.22,88.8,18.3,52557,12.8,19.9,20.1,9.3,3.74
29109,Missouri,Lawrence County,38434,6.5,17.4,39.7,0.32,0.27,0.27,0,0.82,0.87,7.16,89.7,83,15.9,41673,17.1,27.8,26.8,14,3.61
29111,Missouri,Lewis County,9967,5.6,18,40.1,1.47,0.32,0.1,0.06,0,0.78,1.75,92.77,88.4,14.4,47148,15.2,33.2,19.4,11.2,3.5
29113,Missouri,Lincoln County,56183,6.6,12.6,37.3,0.93,0.13,0.2,0.05,0.32,0.85,2.34,93.35,87.9,15.7,58603,13.2,15.6,17.4,8.8,3.59
29115,Missouri,Linn County,12194,5.6,20.2,42.5,0.25,0.1,0.14,0.03,0.27,1.04,2.07,95.07,88.1,14.8,41652,16.5,31.7,26.1,12.2,5.9
29117,Missouri,Livingston County,15173,5.9,19.7,40.7,1.39,0.31,0.25,0.08,0.21,0.76,1.66,92.96,87,18.8,45929,17.9,29.1,25.4,12.4,3.03
29119,Missouri,McDonald County,22828,6.7,14.7,38.3,0.92,1.28,0.69,0.78,0.8,1.61,11.56,78.4,78.5,12.7,41207,19,47.5,27.4,19.4,3.58
29121,Missouri,Macon County,15251,6.2,21.3,43,1.18,0.13,0.2,0,0.18,1.03,1.28,93.98,87.8,15.3,38903,17,27,27.8,10.9,3.69
29123,Missouri,Madison County,12243,5.7,18.2,41.7,0.47,0.14,0.2,0,0,0.56,2.34,94.9,81.1,12.5,37484,18.8,8.3,20.8,12,4.66
29125,Missouri,Maries County,8867,4.6,20.1,44.4,0.19,0.46,0.09,0,0,0.11,2.52,95.77,83.9,13.6,41715,18.9,41.4,32.4,13.6,4.38
29127,Missouri,Marion County,28634,6.4,17,39.2,2.64,0.09,0.36,0.06,0.09,1.17,1.62,90.2,88.3,20.9,44098,18.4,22.3,24.7,11.5,3.64
29129,Missouri,Mercer County,3678,5.9,20.2,43.6,0.2,0,0.31,0.05,0.3,0.71,1.72,95.83,87.9,17.6,43314,17.7,10.2,19.8,21,3.77
29131,Missouri,Miller County,25228,6.4,17.7,41.1,0.19,0.61,0.24,0,0.25,0.52,1.81,95.05,86.4,16,41461,16.5,26.3,23.6,11.3,4.52
29133,Missouri,Mississippi County,13586,5.7,16.7,39.4,12.06,0.45,0.03,0.02,0.04,0.77,1.99,71.76,74.3,11.4,32212,31.7,64.6,50.8,16.7,5.09
29135,Missouri,Moniteau County,16063,6.6,15.5,38.6,1.71,0.37,0.02,0,0.65,0.89,4.58,89.66,83.8,17.5,50897,11.9,22.4,17.1,14.9,3.59
29137,Missouri,Monroe County,8612,5.3,21.3,45.2,1.72,0.09,0.1,0.12,0,0.55,1.56,93.34,90.8,14.4,42011,13,28.9,21.8,12.5,4.37
29139,Missouri,Montgomery County,11438,6.3,19.8,43.9,0.76,0.05,0.07,0.11,0.31,0.98,1.78,94.41,84.2,12.9,43094,16.1,23,21.8,9.9,3.31
29141,Missouri,Morgan County,20145,6,23.2,46.4,0.42,0.26,0.06,0,0.19,1,2.13,94.43,77.4,12.6,34776,25.5,44.6,36.7,24.3,5
29143,Missouri,New Madrid County,17582,6.3,17.8,41.3,8.06,0.22,0.02,0,0.12,0.93,1.76,80.05,75.9,12.6,33846,24.1,40.2,35.6,17.8,6.72
29145,Missouri,Newton County,58290,6.2,17.2,39.4,0.48,1.18,0.66,0.47,0.27,1.59,5.14,86.49,87.1,19.4,46723,12.9,24.6,15.7,13.6,3.6
29147,Missouri,Nodaway County,22472,4.4,14.2,29,1.33,0.14,0.85,0.13,0.12,0.5,1.6,92.8,92.6,26.8,41370,22.6,33.3,22.9,9.2,3.66
29149,Missouri,Oregon County,10558,5.7,22.9,46.3,0.09,0.51,0.42,0,0.21,0.97,1.63,94.29,83.9,12.8,32070,25.3,54.3,38.4,17.6,4.66
29151,Missouri,Osage County,13662,5.6,16.5,40.1,0.33,0.23,0.01,0,0.13,0.24,0.78,97.54,89.8,18.8,54503,6.8,7.5,7.6,6,3
29153,Missouri,Ozark County,9186,4.4,26.2,51.1,0.02,0.08,0.14,0,0.23,1.37,1.72,95.66,84.6,13.6,32021,27.6,38.5,38.8,14.1,5.9
29155,Missouri,Pemiscot County,16826,7.4,15.8,37.7,13.6,0.05,0,0.01,0.46,0.96,2.43,68.89,74.4,12,32468,28.5,47.2,38.8,14.5,7.57
29157,Missouri,Perry County,19225,5.9,17,40.5,0.15,0.29,0.35,0,0.1,0.43,2.13,95.61,88.4,16.3,54935,8.2,13.1,9.9,5.9,2.7
29159,Missouri,Pettis County,42558,6.8,15.6,37.9,1.42,0.08,0.28,0.04,1.32,1.5,8.57,85.29,83.8,17.7,43097,17.2,27.7,22.6,13.3,4.24
29161,Missouri,Phelps County,44744,5.8,15.3,34.8,1.36,0.43,1.83,0,0.03,0.85,2.42,89.08,86.4,28.7,41681,20.4,23.7,19.6,9.4,3.81
29163,Missouri,Pike County,18567,6,16.9,39.2,3.12,0.24,0.28,0.03,0.37,1.24,2.2,88.35,83.6,15.5,45112,15.1,25.8,19.3,11.6,3.49
29165,Missouri,Platte County,101187,6.2,13.5,38.2,3.38,0.22,1.4,0.02,0.52,1.53,5.78,81.99,95.2,41.5,74199,7.2,9.8,9.4,6.8,3.18
29167,Missouri,Polk County,31794,6,17.5,37.5,0.31,0.53,0.14,0.03,0.03,1.19,2.32,93.92,87.6,20.3,44805,14.4,17.4,13.5,13,3.98
29169,Missouri,Pulaski County,52059,7,8,27.6,6.23,0.47,1.3,0.18,1.7,2.63,10.86,69.58,90.5,25.8,51137,12.8,19.7,18.3,10.8,4.42
29171,Missouri,Putnam County,4811,6.3,23.4,46.7,0.23,0.09,0.14,0,0.07,1.23,1.09,96.41,89.9,18.1,37028,16.9,24.1,25.1,14.3,3.87
29173,Missouri,Ralls County,10224,4.9,19.8,44.7,0.67,0.24,0.23,0.01,0,0.45,1.24,95.76,89.2,13.2,50161,13.3,9.4,17.1,8.4,3.19
29175,Missouri,Randolph County,24945,6.1,15.7,39.2,2.89,0.25,0.3,0.03,0.2,1.19,1.97,89.02,85.9,14.6,44754,16.5,31,20,10.4,4.6
29177,Missouri,Ray County,22855,5.8,17.2,41.8,0.77,0.25,0.08,0,0.1,0.93,2.34,93.96,88.2,14.4,57270,15.6,28.1,27.3,9.3,4.76
29179,Missouri,Reynolds County,6275,4.7,21.6,46,0.91,0.42,0.06,0.11,0.14,0.7,1.4,94.37,76.8,9.8,40265,17.3,22.7,22.3,12.8,4.06
29181,Missouri,Ripley County,13564,6.2,19.4,42.5,0.12,0.18,0.02,0.19,0.09,1.15,1.28,95.31,78.7,11.9,33849,23.4,36.3,29.8,14.5,5.73
29183,Missouri,St. Charles County,395504,6.2,13.7,38,2.13,0.09,1.19,0.02,0.22,1.24,3.16,87.72,94.5,37.1,78380,5.7,7.6,7.4,5.5,2.87
29185,Missouri,St. Clair County,9362,4.6,26.4,50,0.43,0.37,0.1,0,0.03,1.5,1.04,94.51,81.1,13.6,35066,22.2,37,34.1,16.1,5.2
29186,Missouri,Ste. Genevieve County,17843,4.9,18,43,1.28,0,0.04,0,0.02,0.29,1.08,95.69,87.3,15.6,50959,16.6,32.7,26.9,6.3,3.66
29187,Missouri,St. Francois County,66705,5.4,15.5,39.2,2.18,0.15,0.27,0,0.09,0.72,1.5,92.02,83.2,13.3,42873,15.4,20.9,18,11.6,4.43
29189,Missouri,St. Louis County,996726,5.8,16.9,40.3,11.87,0.08,1.98,0.01,0.37,1.25,2.78,66.9,93.2,42.8,62931,9.8,16,13.6,7.4,3.43
29195,Missouri,Saline County,22660,6.3,17.8,37.9,2.36,0.13,0.42,0.47,1.91,2,9.7,81.06,84.1,18.7,41567,17.3,26.6,26.3,9,3.66
29197,Missouri,Schuyler County,4508,7.4,19.4,40.6,0.42,0.01,0,0,0,0.71,0.72,97.26,88.2,14,38848,18.4,36.5,25.8,14.8,4.97
29199,Missouri,Scotland County,4963,8.1,18.6,37.2,0.84,0,0,0,0,0.26,0.29,97.52,79.4,12.6,42939,16.7,30.1,25.5,31.2,3.2
29201,Missouri,Scott County,38541,6.5,17.1,40,5.71,0.24,0.19,0,0.3,0.85,2.16,83.61,83.5,13.6,41628,20.1,41.8,30.2,12,4.53
29203,Missouri,Shannon County,8249,5.4,20.4,44.8,0.04,0.72,0,0,0.19,1.25,1.81,94.22,81.9,14.2,31202,30.5,43.4,44,17.9,6.16
29205,Missouri,Shelby County,6021,6,20.2,41.9,0.99,0.02,0.03,0,0.07,0.26,1.71,95.86,91,15.7,42593,15.5,26.1,27.5,15.1,3.48
29207,Missouri,Stoddard County,29369,5.6,19.3,42.1,0.76,0.05,0.03,0,0.02,0.57,1.65,95.65,81.4,14.1,40076,16.8,25.6,19.8,13.2,5.13
29209,Missouri,Stone County,31699,3.9,29,52.7,0.08,0.55,0.05,0.05,0.32,0.71,2.1,95.11,86.8,18.4,43292,12.8,27.8,18.4,12.1,5.6
29211,Missouri,Sullivan County,6229,5.5,19.6,41.5,0.9,0.25,0.21,0.02,1.24,0.84,18.49,77.5,83.3,10.7,42034,15.9,27.4,18.9,15.7,4.13
29213,Missouri,Taney County,55355,5.9,20.2,41.9,0.5,0.4,0.43,0.03,1.12,1.26,5.56,89.38,88.9,17.8,39661,17.1,24.6,24.1,18.7,6.08
29215,Missouri,Texas County,25735,5.7,19.6,42.3,0.99,1.09,0.1,0,0.23,1.21,2.04,91.2,82.3,13.8,35571,25.3,38.8,35.5,16.4,4.99
29217,Missouri,Vernon County,20437,6.1,17.8,40.7,0.53,0.28,0.32,0,0.08,1,2.06,94.14,88.9,17.3,41479,15.2,29.5,21.8,15.2,3.87
29219,Missouri,Warren County,34373,6.4,17.2,40.9,1.16,0.24,0.26,0.11,0.94,0.77,3.22,92.01,87.9,18.7,56193,12.8,24.9,17.8,9.6,3.2
29221,Missouri,Washington County,25022,5.9,15.6,40.6,1.19,0.29,0.01,0.01,0,0.99,1.28,94.4,77,8.9,37810,20.2,34.1,29.6,14.5,5.46
29223,Missouri,Wayne County,13296,5.2,22.3,46.9,0.3,0.22,0.06,0,0,0.99,1.62,95.28,75.4,12.1,35135,23.4,28.1,30.3,14,5.13
29225,Missouri,Webster County,38665,7.2,14.9,37.4,0.66,0.16,0.16,0.09,0.38,0.8,1.95,94.53,86.7,15.7,45185,18.4,28.2,25,16.6,3.85
29227,Missouri,Worth County,2057,5.6,24,47.5,0.15,0.05,0.17,0,0,0.75,1.17,96.74,87.7,19.1,48214,15,21.1,19.2,9.4,2.59
29229,Missouri,Wright County,18331,6.6,18.9,42,0.3,0.09,0.25,0,0.55,0.62,1.71,95.31,80.4,11.8,31290,25,44.5,34.9,19.1,4.99
29510,Missouri,St. Louis city,308626,6.5,12.1,35.2,23.8,0.14,1.56,0.03,0.47,1.05,3.9,42.92,85.7,34.1,38664,25,37.8,39.4,13.2,4.41
30001,Montana,Beaverhead County,9434,4.6,21,43,0.03,1,0.28,0.02,0.26,0.94,4.17,91.32,94.6,33,43880,16.1,11.9,9.4,9.2,3.12
30003,Montana,Big Horn County,13360,9.2,11.5,29.9,0.05,33.1,0.05,0.01,0.1,1.15,5.59,27.66,88.1,17.6,47276,26.8,35.6,33.4,39.3,13.43
30005,Montana,Blaine County,6708,8.4,14.7,34,0.12,25.22,0,0.08,0.33,1.02,2.5,46.16,88.6,20.7,35506,32.7,46.8,44.1,22.4,4.09
30007,Montana,Broadwater County,5936,4.5,22.1,46.3,0.03,0.73,0,0,0.25,0.91,2.64,94.39,94.5,28.6,55295,7.8,12,4,11.2,4.71
30009,Montana,Carbon County,10696,3.8,23.7,50,0.11,0.46,0.14,0,0.14,0.67,2.39,94.65,93.9,31.1,56988,9.9,5.2,10.6,10.3,3.68
30011,Montana,Carter County,1222,4.9,26.2,51.6,0,0.19,0,0,0,0.8,0.3,97.73,91.2,16.6,45347,11.8,13.8,18.3,14.9,2.58
30013,Montana,Cascade County,81654,6.7,17.4,38.4,0.67,2.34,0.45,0.05,0.39,1.88,4.23,85.8,91.9,27.3,46827,13.1,19.7,16.9,10.3,3.77
30015,Montana,Chouteau County,5765,4.8,18.7,40.9,0.03,9.9,0.22,0.02,0.53,0.97,2.27,76.53,93.5,25.6,39577,20.3,18.8,26.5,17.3,3.28
30017,Montana,Custer County,11721,6.4,18.6,41,0.25,0.97,0.18,0,0.16,1.22,3.16,92.43,92.1,22.4,53050,9.8,13.6,9.4,8.4,3.18
30019,Montana,Daniels County,1737,5.4,23.7,45.5,0,0.28,0,0,0.28,0,2.8,96.64,94.2,23,53591,4.6,0,1.8,6,2.3
30021,Montana,Dawson County,8950,6.3,17.3,41.9,0.26,1.09,0.21,0,0.48,0.65,3,92.63,92.6,19.8,59622,12.3,10.1,23.2,8.5,3.16
30023,Montana,Deer Lodge County,9106,3.4,21.7,47.4,0.19,0.67,0.26,0.03,0.16,2.15,3.27,90.47,89.4,17.1,41235,18.8,18.6,21.3,9,3.56
30025,Montana,Fallon County,3009,8.2,16.1,38.1,0.72,0.53,0.48,0,0,0.72,1.78,93.85,95.8,15.9,56806,5.8,14.9,9.5,9.6,2.68
30027,Montana,Fergus County,11291,5.5,22.5,45.7,0.07,0.52,0.41,0.35,0.37,0.38,2.2,94.41,93.8,29.5,47110,14.7,26.4,22.3,10.9,4.04
30029,Montana,Flathead County,100000,6,17.5,42.3,0.13,0.73,0.23,0.02,0.32,1.2,2.63,93.18,94.3,29.1,51410,13.6,18.1,18.5,10.9,5.24
30031,Montana,Gallatin County,107810,6,11.4,33.4,0.16,0.49,0.65,0.01,0.31,1.04,3.31,92.33,96.8,48.8,59397,13,9.9,8.7,8.8,2.76
30033,Montana,Garfield County,1293,7.7,20.8,43.8,0,0,0,0,0,0.05,0.18,99.82,94,17.5,47188,5.1,0,1.4,13.3,2.86
30035,Montana,Glacier County,13640,9,11.3,31,0.14,32.28,0.15,0.07,0.14,1.11,2.83,31.06,88.8,18.4,29201,33.1,41.8,34.2,43.8,7.96
30037,Montana,Golden Valley County,822,1.9,22.5,54,2.01,0,0,0,0,2.81,8.7,85.68,93.2,20.6,43854,18.2,14.3,29.4,14.6,5
30039,Montana,Granite County,3358,3.9,27.5,53.1,0.06,0.22,0.03,0,0,1.36,2.15,94.57,89.7,25,49063,9.9,41.1,16.1,10.5,5.86
